id,date,time,created,species_name,scientific_name,family,species type,species group,number,sex,life stage,activity,method,counting method,related species,source,location,lat,lng,modified,country division,country,validator name,last validation date,local x,local y,accuracy,notes,validation status,substrate,is certain,is escape,obscurity,embargo date,external reference,has photos,has sounds,link;
103308170,2015-06-13,,2015-06-13,Bruine snuituil,Hypena proboscidalis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,,True,False,https://waarnemingen.be/observation/103308170/;
103308173,2015-06-13,,2015-06-13,Bryotropha spec.,Bryotropha spec.,Gelechiidae (palpmotten),Verzamelsoort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,onbekend,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2017-12-10,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308173/;
103308176,2015-06-13,,2015-06-13,Egale stofuil,Hoplodrina blanda,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,,,142334,156449,1000,,O,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308176/;
103308181,2015-06-13,,2015-06-13,Schimmelspanner,Dysstroma truncata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-07-13,Vlaams-Brabant,België,,,142334,156449,1000,,O,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308181/;
103308198,2015-06-13,,2015-06-13,Gele tijger,Spilosoma lutea,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308198/;
103308204,2015-06-13,,2015-06-13,Gelobd halmuiltje,Oligia strigilis,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,,,142334,156449,1000,,O,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308204/;
103308213,2015-06-13,,2015-06-13,Gerande spanner,Lomaspilis marginata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308213/;
103308218,2015-06-13,,2015-06-13,Gewone breedvleugeluil,Diarsia rubi,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308218/;
103308225,2015-06-13,,2015-06-13,Gewone grasmot,Chrysoteuchia culmella,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308225/;
103308229,2015-06-13,,2015-06-13,Schaaruil,Hada plebeja,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308229/;
103308244,2015-06-13,,2015-06-13,Schimmelspanner,Dysstroma truncata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308244/;
103308248,2015-06-13,,2015-06-13,Gevorkte silene-uil,Sideridis rivularis,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308248/;
103308257,2015-06-13,,2015-06-13,Gewone worteluil,Agrotis exclamationis,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308257/;
103308262,2015-06-13,,2015-06-13,Geel beertje,Eilema sororcula,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-09-29,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308262/;
103308265,2015-06-13,,2015-06-13,Grijze stipspanner,Idaea aversata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308265/;
103308270,2015-06-13,,2015-06-13,Groene dwergspanner,Pasiphila rectangulata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308270/;
103308274,2015-06-13,,2015-06-13,Groente-uil,Lacanobia oleracea,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308274/;
103308278,2015-06-13,,2015-06-13,Groot avondrood,Deilephila elpenor,Sphingidae (pijlstaarten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308278/;
103308282,2015-06-13,,2015-06-13,Ephestia spec.,Ephestia spec.,Pyralidae (lichtmotten),Verzamelsoort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-22,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308282/;
103308285,2015-06-13,,2015-06-13,Kleine groenuil,Earias clorana,Nolidae (visstaartjes),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308285/;
103308292,2015-06-13,,2015-06-13,Koperuil,Diachrysia chrysitis,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308292/;
103308295,2015-06-13,,2015-06-13,Leverkleurige bladroller,Pandemis heparana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,onbekend,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2018-02-05,Vlaams-Brabant,België,Dirk De Mesel,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308295/;
103308302,2015-06-13,,2015-06-13,Levervlek,Euplexia lucipara,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308302/;
103308307,2015-06-13,,2015-06-13,Lichte granietmot,Eudonia lacustrata,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-05-16,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308307/;
103308311,2015-06-13,,2015-06-13,Lijnsnuituil,Herminia tarsipennalis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308311/;
103308314,2015-06-13,,2015-06-13,Lindeknotsvlinder,Plagodis dolabraria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308314/;
103308327,2015-06-13,,2015-06-13,Kijkgaatje onbekend,Monopis spec.,Tineidae (echte motten),Verzamelsoort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-07-09,Vlaams-Brabant,België,Leo Janssen,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308327/;
103308333,2015-06-13,,2015-06-13,Microvlinder onbekend,Microlepidoptera indet.,Lepidoptera,Verzamelsoort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,onbekend,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2021-12-29,Vlaams-Brabant,België,Chris Steeman,2021-12-29,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308333/;
103308345,2015-06-13,,2015-06-13,Oranjegeel halmuiltje,Oligia fasciuncula,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,,,142334,156449,1000,,O,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308345/;
103308352,2015-06-13,,2015-06-13,Paardenbloembladroller,Celypha striana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308352/;
103308359,2015-06-13,,2015-06-13,Pauwoogpijlstaart,Smerinthus ocellatus,Sphingidae (pijlstaarten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308359/;
103308365,2015-06-13,,2015-06-13,Peper-en-zoutvlinder,Biston betularia,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308365/;
103308369,2015-06-13,,2015-06-13,Perzikkruiduil,Melanchra persicariae,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308369/;
103308377,2015-06-13,,2015-06-13,Schaaruil,Hada plebeja,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308377/;
103308384,2015-06-13,,2015-06-13,Stompvleugelgrasuil,Mythimna impura,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308384/;
103308389,2015-06-13,,2015-06-13,Stro-uiltje,Rivula sericealis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308389/;
103308394,2015-06-13,,2015-06-13,Vuursteenvlinder,Habrosyne pyritoides,Drepanidae (eenstaartjes),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308394/;
103308397,2015-06-13,,2015-06-13,Wapendrager,Phalera bucephala,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308397/;
103308407,2015-06-13,,2015-06-13,Witte schaduwspanner,Lomographa temerata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308407/;
103308412,2015-06-13,,2015-06-13,Witte tijger,Spilosoma lubricipeda,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308412/;
103308425,2015-06-13,,2015-06-13,Zwarte-c-uil,Xestia c-nigrum,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-13,Vlaams-Brabant,België,Wim Veraghtert,2015-06-13,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103308425/;
103343118,2015-06-13,,2015-06-14,Tuinbladroller,Clepsis consimilana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,,True,False,https://waarnemingen.be/observation/103343118/;
103343760,2015-06-14,,2015-06-14,Appeltak,Campaea margaritaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,op licht,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,,True,False,https://waarnemingen.be/observation/103343760/;
103343762,2015-06-14,,2015-06-14,Bessentakvlinder,Eulithis mellinata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343762/;
103343764,2015-06-14,,2015-06-14,Streepjesdwergspanner,Eupithecia intricata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-07-16,Vlaams-Brabant,België,Wim Veraghtert,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343764/;
103343767,2015-06-14,,2015-06-14,Brandnetelbladroller,Celypha lacunana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343767/;
103343769,2015-06-14,,2015-06-14,Brandvlerkvlinder,Pheosia tremula,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343769/;
103343770,2015-06-14,,2015-06-14,Bruine sikkeluil,Laspeyria flexula,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343770/;
103343773,2015-06-14,,2015-06-14,Bruine snuituil,Hypena proboscidalis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343773/;
103343775,2015-06-14,,2015-06-14,Donker halmuiltje,Oligia latruncula,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,,,142334,156449,1000,,O,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343775/;
103343777,2015-06-14,,2015-06-14,Dromedaris,Notodonta dromedarius,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343777/;
103343799,2015-06-14,,2015-06-14,Egale stofuil,Hoplodrina blanda,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,,,142334,156449,1000,,O,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343799/;
103343836,2015-06-14,,2015-06-14,Gele tijger,Spilosoma lutea,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-06-14,Vlaams-Brabant,België,Leo Janssen,2015-06-14,142334,156449,1000,,J,Niet van toepassing,True,False,0,,0,True,False,https://waarnemingen.be/observation/103343836/;
